0,1,Polygon
moped,1.0,0
moped,3.0,1
bicycle,6.0,2
moped,3.0,2
moped,5.0,3
moped,9.0,4
moped,11.0,5
bicycle,3.0,6
cargo_bicycle,4.0,6
moped,4.0,6
bicycle,15.0,8
moped,21.0,8
bicycle,11.0,9
moped,9.0,9
bicycle,8.0,10
cargo_bicycle,9.0,10
moped,7.0,10
cargo_bicycle,4.0,11
moped,2.0,11
cargo_bicycle,9.0,12
moped,4.0,12
moped,2.0,13
bicycle,14.0,14
cargo_bicycle,1.0,14
moped,8.0,14
bicycle,51.0,15
cargo_bicycle,2.0,15
moped,66.0,15
bicycle,15.0,16
moped,21.0,16
bicycle,12.0,17
moped,9.0,17
moped,2.0,18
moped,5.0,19
cargo_bicycle,2.0,20
moped,7.0,20
cargo_bicycle,2.0,21
moped,10.0,21
bicycle,16.0,22
moped,10.0,22
moped,17.0,23
cargo_bicycle,1.0,24
moped,15.0,24
bicycle,11.0,25
moped,18.0,25
bicycle,12.0,26
moped,35.0,26
bicycle,32.0,27
cargo_bicycle,11.0,27
moped,17.0,27
bicycle,7.0,28
moped,7.0,28
bicycle,14.0,29
cargo_bicycle,2.0,29
moped,3.0,29
bicycle,1.0,30
cargo_bicycle,4.0,30
bicycle,5.0,31
cargo_bicycle,4.0,31
bicycle,4.0,32
cargo_bicycle,1.0,32
bicycle,1.0,33
cargo_bicycle,3.0,33
moped,3.0,33
bicycle,7.0,34
cargo_bicycle,7.0,34
moped,32.0,34
bicycle,7.0,36
cargo_bicycle,2.0,36
moped,13.0,36
bicycle,12.0,37
cargo_bicycle,6.0,37
moped,9.0,37
bicycle,22.0,38
cargo_bicycle,5.0,38
moped,20.0,38
bicycle,6.0,39
cargo_bicycle,2.0,39
bicycle,1.0,40
cargo_bicycle,3.0,40
moped,9.0,40
bicycle,18.0,41
moped,13.0,41
bicycle,19.0,42
moped,6.0,42
bicycle,4.0,43
moped,19.0,43
moped,20.0,44
moped,22.0,45
bicycle,21.0,46
moped,6.0,46
cargo_bicycle,3.0,47
moped,7.0,47
cargo_bicycle,2.0,48
moped,20.0,48
bicycle,6.0,50
cargo_bicycle,1.0,50
moped,5.0,50
bicycle,9.0,55
moped,10.0,55
moped,4.0,56
cargo_bicycle,1.0,58
moped,4.0,58
moped,1.0,59
bicycle,12.0,65
moped,7.0,65
moped,2.0,66
bicycle,23.0,67
moped,24.0,67
bicycle,3.0,69
moped,7.0,69
bicycle,2.0,70
moped,5.0,70
moped,2.0,71
moped,4.0,72
bicycle,9.0,74
cargo_bicycle,7.0,74
moped,1.0,74
moped,6.0,75
moped,2.0,76
bicycle,2.0,85
moped,5.0,85
bicycle,9.0,86
cargo_bicycle,2.0,86
moped,8.0,86
moped,4.0,87
bicycle,23.0,88
moped,8.0,88
bicycle,4.0,94
moped,24.0,94
bicycle,1.0,95
cargo_bicycle,2.0,95
moped,8.0,95
moped,6.0,96
moped,3.0,97
scooter,1.0,97
bicycle,3.0,98
moped,2.0,98
bicycle,6.0,99
moped,11.0,99
bicycle,1.0,100
moped,1.0,100
bicycle,5.0,101
moped,27.0,101
moped,9.0,102
moped,58.0,103
bicycle,4.0,104
bicycle,6.0,106
cargo_bicycle,1.0,106
moped,1.0,106
bicycle,6.0,107
moped,3.0,107
bicycle,4.0,108
cargo_bicycle,1.0,108
moped,1.0,109
