0,1,Polygon
moped,2.0,0
moped,8.0,2
moped,5.0,3
moped,23.0,4
cargo_bicycle,1.0,5
moped,14.0,5
bicycle,5.0,6
cargo_bicycle,2.0,6
moped,5.0,6
moped,1.0,7
bicycle,1.0,8
moped,29.0,8
bicycle,4.0,9
moped,9.0,9
bicycle,5.0,10
cargo_bicycle,6.0,10
moped,8.0,10
cargo_bicycle,4.0,11
moped,4.0,11
cargo_bicycle,6.0,12
moped,6.0,12
moped,2.0,13
bicycle,5.0,14
moped,6.0,14
bicycle,19.0,15
cargo_bicycle,2.0,15
moped,29.0,15
bicycle,14.0,16
moped,36.0,16
bicycle,4.0,17
moped,12.0,17
moped,4.0,18
moped,4.0,19
moped,6.0,20
moped,3.0,21
bicycle,5.0,22
moped,10.0,22
moped,18.0,23
cargo_bicycle,1.0,24
moped,14.0,24
moped,13.0,25
bicycle,9.0,26
moped,45.0,26
bicycle,21.0,27
cargo_bicycle,9.0,27
moped,9.0,27
bicycle,7.0,28
cargo_bicycle,2.0,28
moped,2.0,28
bicycle,10.0,29
cargo_bicycle,3.0,29
moped,5.0,29
cargo_bicycle,1.0,30
moped,1.0,30
cargo_bicycle,1.0,31
moped,4.0,31
bicycle,2.0,32
bicycle,4.0,33
cargo_bicycle,1.0,33
moped,4.0,33
bicycle,16.0,34
cargo_bicycle,1.0,34
moped,25.0,34
bicycle,9.0,36
moped,25.0,36
bicycle,11.0,37
cargo_bicycle,4.0,37
moped,6.0,37
bicycle,8.0,38
cargo_bicycle,3.0,38
moped,31.0,38
bicycle,2.0,39
cargo_bicycle,1.0,39
moped,3.0,39
cargo_bicycle,2.0,40
moped,11.0,40
bicycle,9.0,41
moped,20.0,41
bicycle,8.0,42
moped,4.0,42
bicycle,3.0,43
moped,12.0,43
moped,19.0,44
moped,11.0,45
bicycle,13.0,46
moped,4.0,46
moped,14.0,47
cargo_bicycle,2.0,48
moped,4.0,48
bicycle,5.0,50
moped,4.0,50
moped,1.0,54
bicycle,8.0,55
moped,21.0,55
moped,8.0,56
moped,4.0,58
moped,2.0,59
moped,1.0,60
bicycle,2.0,65
moped,7.0,65
moped,3.0,66
bicycle,17.0,67
moped,11.0,67
moped,1.0,68
moped,5.0,69
bicycle,1.0,70
moped,2.0,70
moped,3.0,71
moped,2.0,73
bicycle,3.0,74
cargo_bicycle,1.0,74
moped,8.0,74
moped,5.0,75
bicycle,1.0,85
moped,16.0,85
bicycle,4.0,86
cargo_bicycle,1.0,86
moped,3.0,86
moped,4.0,87
bicycle,6.0,88
moped,3.0,88
bicycle,1.0,94
moped,2.0,94
bicycle,1.0,95
cargo_bicycle,1.0,95
moped,2.0,95
moped,6.0,96
scooter,1.0,97
moped,2.0,98
bicycle,2.0,99
moped,14.0,99
bicycle,1.0,100
moped,6.0,100
bicycle,5.0,101
moped,14.0,101
moped,3.0,102
moped,30.0,103
moped,3.0,104
moped,9.0,105
bicycle,1.0,106
cargo_bicycle,1.0,106
moped,3.0,106
moped,1.0,107
bicycle,2.0,108
cargo_bicycle,1.0,108
moped,1.0,108
