0,1,Polygon
moped,2.0,0
bicycle,4.0,2
moped,3.0,2
moped,7.0,3
moped,9.0,4
cargo_bicycle,1.0,5
moped,6.0,5
bicycle,6.0,6
cargo_bicycle,2.0,6
moped,8.0,6
bicycle,14.0,8
moped,11.0,8
bicycle,11.0,9
moped,4.0,9
bicycle,9.0,10
cargo_bicycle,11.0,10
moped,5.0,10
cargo_bicycle,5.0,11
moped,2.0,11
cargo_bicycle,8.0,12
moped,2.0,12
moped,2.0,13
bicycle,4.0,14
cargo_bicycle,1.0,14
moped,10.0,14
bicycle,44.0,15
cargo_bicycle,2.0,15
moped,111.0,15
bicycle,22.0,16
moped,33.0,16
bicycle,20.0,17
moped,10.0,17
moped,1.0,18
moped,2.0,19
cargo_bicycle,1.0,20
moped,11.0,21
bicycle,14.0,22
moped,11.0,22
moped,16.0,23
cargo_bicycle,2.0,24
moped,10.0,24
bicycle,3.0,25
moped,7.0,25
bicycle,12.0,26
moped,45.0,26
bicycle,37.0,27
cargo_bicycle,13.0,27
moped,24.0,27
bicycle,9.0,28
cargo_bicycle,2.0,28
moped,8.0,28
bicycle,26.0,29
cargo_bicycle,4.0,29
moped,3.0,29
bicycle,3.0,30
cargo_bicycle,3.0,30
moped,2.0,30
bicycle,6.0,31
cargo_bicycle,5.0,31
bicycle,5.0,32
moped,2.0,32
bicycle,1.0,33
cargo_bicycle,1.0,33
bicycle,7.0,34
cargo_bicycle,8.0,34
moped,33.0,34
bicycle,8.0,36
cargo_bicycle,2.0,36
moped,15.0,36
bicycle,12.0,37
cargo_bicycle,6.0,37
moped,7.0,37
bicycle,20.0,38
cargo_bicycle,10.0,38
moped,16.0,38
bicycle,6.0,39
cargo_bicycle,2.0,39
bicycle,1.0,40
cargo_bicycle,4.0,40
moped,13.0,40
bicycle,47.0,41
moped,16.0,41
bicycle,6.0,42
moped,7.0,42
bicycle,11.0,43
moped,31.0,43
moped,28.0,44
moped,26.0,45
bicycle,16.0,46
moped,1.0,46
cargo_bicycle,3.0,47
moped,12.0,47
cargo_bicycle,1.0,48
moped,18.0,48
bicycle,6.0,50
cargo_bicycle,1.0,50
moped,7.0,50
bicycle,11.0,55
moped,2.0,55
moped,8.0,56
cargo_bicycle,1.0,58
moped,5.0,58
moped,8.0,59
bicycle,8.0,65
moped,35.0,65
bicycle,2.0,66
bicycle,22.0,67
moped,24.0,67
moped,1.0,68
bicycle,8.0,69
moped,2.0,69
bicycle,2.0,70
moped,3.0,71
moped,8.0,72
bicycle,7.0,74
cargo_bicycle,7.0,74
moped,9.0,75
moped,4.0,76
bicycle,4.0,85
moped,8.0,85
bicycle,10.0,86
cargo_bicycle,1.0,86
moped,5.0,86
moped,3.0,87
bicycle,17.0,88
moped,16.0,88
bicycle,2.0,94
moped,14.0,94
bicycle,3.0,95
cargo_bicycle,2.0,95
moped,10.0,95
moped,8.0,96
moped,1.0,97
scooter,1.0,97
bicycle,7.0,98
bicycle,10.0,99
moped,10.0,99
bicycle,1.0,100
moped,2.0,100
bicycle,3.0,101
moped,9.0,101
moped,1.0,102
moped,40.0,103
bicycle,2.0,104
moped,4.0,104
moped,1.0,105
bicycle,8.0,106
cargo_bicycle,1.0,106
moped,2.0,106
bicycle,3.0,107
moped,1.0,107
bicycle,4.0,108
cargo_bicycle,1.0,108
moped,1.0,109
