0,1,Polygon
moped,9.0,0
moped,5.0,1
moped,4.0,2
moped,9.0,3
cargo_bicycle,1.0,4
moped,28.0,4
cargo_bicycle,3.0,5
moped,28.0,5
bicycle,1.0,6
cargo_bicycle,4.0,6
moped,22.0,6
moped,1.0,7
bicycle,14.0,8
moped,19.0,8
bicycle,10.0,9
moped,6.0,9
bicycle,11.0,10
cargo_bicycle,12.0,10
moped,21.0,10
cargo_bicycle,4.0,11
moped,4.0,11
cargo_bicycle,5.0,12
moped,13.0,12
moped,6.0,13
bicycle,5.0,14
bicycle,38.0,15
cargo_bicycle,1.0,15
moped,21.0,15
bicycle,13.0,16
cargo_bicycle,1.0,16
moped,26.0,16
bicycle,5.0,17
moped,12.0,17
moped,8.0,18
moped,10.0,19
moped,6.0,20
cargo_bicycle,2.0,21
moped,8.0,21
bicycle,8.0,22
moped,2.0,22
moped,20.0,23
cargo_bicycle,1.0,24
moped,16.0,24
bicycle,2.0,25
moped,6.0,25
bicycle,7.0,26
moped,17.0,26
bicycle,32.0,27
cargo_bicycle,12.0,27
moped,28.0,27
bicycle,12.0,28
cargo_bicycle,2.0,28
moped,5.0,28
bicycle,19.0,29
cargo_bicycle,2.0,29
moped,5.0,29
cargo_bicycle,1.0,30
moped,5.0,30
bicycle,5.0,31
cargo_bicycle,3.0,31
moped,8.0,31
bicycle,3.0,32
cargo_bicycle,1.0,32
moped,2.0,32
bicycle,3.0,33
cargo_bicycle,3.0,33
moped,17.0,33
bicycle,15.0,34
cargo_bicycle,7.0,34
moped,17.0,34
bicycle,8.0,36
cargo_bicycle,2.0,36
moped,39.0,36
bicycle,15.0,37
cargo_bicycle,6.0,37
moped,12.0,37
bicycle,19.0,38
cargo_bicycle,6.0,38
moped,11.0,38
bicycle,6.0,39
cargo_bicycle,2.0,39
moped,1.0,39
cargo_bicycle,3.0,40
moped,8.0,40
bicycle,70.0,41
moped,9.0,41
bicycle,22.0,42
moped,10.0,42
bicycle,12.0,43
moped,10.0,43
moped,19.0,44
moped,23.0,45
bicycle,13.0,46
moped,17.0,46
cargo_bicycle,3.0,47
moped,7.0,47
cargo_bicycle,2.0,48
moped,15.0,48
bicycle,6.0,50
cargo_bicycle,1.0,50
moped,3.0,50
bicycle,8.0,55
moped,20.0,55
moped,15.0,56
cargo_bicycle,1.0,58
moped,1.0,58
moped,12.0,59
moped,1.0,62
bicycle,15.0,65
moped,8.0,65
moped,4.0,66
bicycle,16.0,67
moped,8.0,67
bicycle,4.0,69
moped,3.0,69
bicycle,2.0,70
moped,4.0,70
moped,3.0,71
moped,10.0,72
moped,1.0,73
bicycle,5.0,74
cargo_bicycle,4.0,74
moped,6.0,74
moped,12.0,75
moped,3.0,76
bicycle,1.0,85
moped,3.0,85
bicycle,5.0,86
cargo_bicycle,2.0,86
moped,6.0,86
moped,3.0,87
bicycle,9.0,88
moped,1.0,88
bicycle,2.0,94
moped,8.0,94
bicycle,4.0,95
cargo_bicycle,3.0,95
moped,6.0,95
moped,9.0,96
moped,4.0,97
scooter,1.0,97
bicycle,2.0,98
moped,3.0,98
bicycle,14.0,99
moped,13.0,99
bicycle,1.0,100
moped,7.0,100
bicycle,6.0,101
moped,10.0,101
bicycle,1.0,102
moped,4.0,102
moped,25.0,103
bicycle,4.0,104
moped,11.0,104
moped,3.0,105
bicycle,13.0,106
cargo_bicycle,1.0,106
moped,4.0,106
bicycle,7.0,107
moped,5.0,107
bicycle,8.0,108
moped,3.0,108
moped,6.0,109
