0,1,Polygon
moped,6.0,0
moped,9.0,1
bicycle,4.0,2
moped,1.0,2
moped,3.0,3
moped,30.0,4
moped,22.0,5
bicycle,4.0,6
cargo_bicycle,3.0,6
moped,15.0,6
bicycle,11.0,8
moped,7.0,8
bicycle,10.0,9
moped,5.0,9
bicycle,11.0,10
cargo_bicycle,12.0,10
moped,10.0,10
cargo_bicycle,6.0,11
moped,4.0,11
cargo_bicycle,9.0,12
moped,4.0,12
moped,5.0,13
bicycle,6.0,14
cargo_bicycle,1.0,14
moped,2.0,14
bicycle,38.0,15
cargo_bicycle,1.0,15
moped,31.0,15
bicycle,20.0,16
cargo_bicycle,1.0,16
moped,12.0,16
bicycle,15.0,17
moped,4.0,17
moped,7.0,18
moped,13.0,19
cargo_bicycle,1.0,20
moped,9.0,20
cargo_bicycle,1.0,21
moped,6.0,21
bicycle,11.0,22
moped,7.0,22
moped,35.0,23
cargo_bicycle,1.0,24
moped,13.0,24
bicycle,3.0,25
moped,3.0,25
bicycle,10.0,26
moped,10.0,26
bicycle,25.0,27
cargo_bicycle,10.0,27
moped,14.0,27
bicycle,10.0,28
cargo_bicycle,2.0,28
moped,9.0,28
bicycle,20.0,29
cargo_bicycle,2.0,29
moped,8.0,29
bicycle,1.0,30
cargo_bicycle,4.0,30
moped,3.0,30
bicycle,4.0,31
cargo_bicycle,3.0,31
moped,5.0,31
bicycle,5.0,32
cargo_bicycle,1.0,32
moped,2.0,32
bicycle,2.0,33
cargo_bicycle,2.0,33
moped,3.0,33
bicycle,16.0,34
cargo_bicycle,4.0,34
moped,12.0,34
bicycle,12.0,36
cargo_bicycle,2.0,36
moped,31.0,36
bicycle,13.0,37
cargo_bicycle,8.0,37
moped,8.0,37
bicycle,20.0,38
cargo_bicycle,7.0,38
moped,12.0,38
bicycle,6.0,39
cargo_bicycle,2.0,39
moped,1.0,39
bicycle,7.0,40
cargo_bicycle,4.0,40
moped,12.0,40
bicycle,31.0,41
moped,7.0,41
bicycle,14.0,42
moped,4.0,42
bicycle,10.0,43
moped,14.0,43
moped,26.0,44
moped,20.0,45
bicycle,17.0,46
moped,9.0,46
cargo_bicycle,3.0,47
moped,17.0,47
cargo_bicycle,2.0,48
moped,8.0,48
bicycle,6.0,50
cargo_bicycle,1.0,50
moped,4.0,50
bicycle,10.0,55
moped,14.0,55
moped,14.0,56
cargo_bicycle,1.0,58
moped,2.0,58
moped,8.0,59
moped,2.0,62
bicycle,13.0,65
moped,4.0,65
moped,1.0,66
bicycle,22.0,67
moped,6.0,67
bicycle,2.0,69
moped,2.0,69
bicycle,2.0,70
moped,3.0,70
moped,4.0,71
moped,10.0,72
bicycle,4.0,74
cargo_bicycle,4.0,74
moped,13.0,74
moped,4.0,75
moped,2.0,76
bicycle,1.0,85
moped,5.0,85
bicycle,3.0,86
cargo_bicycle,1.0,86
moped,1.0,87
bicycle,10.0,88
moped,6.0,88
bicycle,2.0,94
moped,2.0,94
bicycle,4.0,95
cargo_bicycle,2.0,95
moped,16.0,95
moped,14.0,96
moped,1.0,97
scooter,1.0,97
bicycle,2.0,98
moped,1.0,98
bicycle,2.0,99
moped,24.0,99
bicycle,1.0,100
moped,6.0,100
bicycle,2.0,101
moped,20.0,101
moped,6.0,102
moped,22.0,103
bicycle,1.0,104
moped,3.0,104
moped,8.0,105
bicycle,3.0,106
cargo_bicycle,1.0,106
moped,7.0,106
moped,6.0,107
bicycle,1.0,108
moped,6.0,108
moped,6.0,109
