0,1,Polygon
moped,3.0,0
moped,2.0,1
bicycle,2.0,2
moped,4.0,2
moped,7.0,3
moped,16.0,4
cargo_bicycle,4.0,5
moped,7.0,5
bicycle,7.0,6
cargo_bicycle,4.0,6
moped,6.0,6
bicycle,13.0,8
moped,12.0,8
bicycle,12.0,9
moped,11.0,9
bicycle,11.0,10
cargo_bicycle,11.0,10
moped,4.0,10
cargo_bicycle,7.0,11
moped,4.0,11
cargo_bicycle,3.0,12
moped,2.0,12
bicycle,11.0,14
cargo_bicycle,1.0,14
moped,11.0,14
bicycle,26.0,15
cargo_bicycle,1.0,15
moped,107.0,15
bicycle,18.0,16
cargo_bicycle,1.0,16
moped,18.0,16
bicycle,11.0,17
moped,13.0,17
moped,2.0,18
moped,3.0,19
cargo_bicycle,1.0,20
moped,3.0,20
cargo_bicycle,1.0,21
moped,2.0,21
bicycle,16.0,22
moped,2.0,22
moped,8.0,23
cargo_bicycle,1.0,24
moped,2.0,24
bicycle,4.0,25
moped,2.0,25
bicycle,6.0,26
moped,53.0,26
bicycle,39.0,27
cargo_bicycle,10.0,27
moped,17.0,27
bicycle,7.0,28
cargo_bicycle,3.0,28
moped,3.0,28
bicycle,28.0,29
cargo_bicycle,3.0,29
moped,4.0,29
bicycle,1.0,30
cargo_bicycle,4.0,30
moped,2.0,30
bicycle,6.0,31
cargo_bicycle,2.0,31
moped,3.0,31
bicycle,2.0,32
cargo_bicycle,1.0,32
moped,2.0,32
bicycle,7.0,33
cargo_bicycle,2.0,33
moped,2.0,33
bicycle,26.0,34
cargo_bicycle,6.0,34
moped,29.0,34
bicycle,10.0,36
cargo_bicycle,1.0,36
moped,23.0,36
bicycle,15.0,37
cargo_bicycle,4.0,37
moped,3.0,37
bicycle,11.0,38
cargo_bicycle,6.0,38
moped,8.0,38
bicycle,4.0,39
cargo_bicycle,1.0,39
bicycle,6.0,40
moped,9.0,40
bicycle,15.0,41
moped,18.0,41
bicycle,15.0,42
moped,4.0,42
bicycle,8.0,43
moped,32.0,43
moped,6.0,44
moped,21.0,45
bicycle,19.0,46
moped,6.0,46
cargo_bicycle,2.0,47
moped,28.0,47
cargo_bicycle,2.0,48
moped,9.0,48
bicycle,5.0,50
cargo_bicycle,1.0,50
moped,1.0,50
moped,1.0,53
bicycle,5.0,55
moped,16.0,55
moped,13.0,56
cargo_bicycle,1.0,58
moped,3.0,59
moped,1.0,62
bicycle,16.0,65
moped,8.0,65
bicycle,1.0,66
moped,1.0,66
bicycle,18.0,67
moped,9.0,67
bicycle,3.0,69
moped,6.0,69
bicycle,2.0,70
moped,4.0,70
moped,5.0,71
moped,5.0,72
moped,1.0,73
bicycle,5.0,74
cargo_bicycle,2.0,74
moped,1.0,74
moped,4.0,75
moped,1.0,76
moped,7.0,85
bicycle,5.0,86
cargo_bicycle,3.0,86
moped,4.0,86
moped,2.0,87
bicycle,9.0,88
moped,21.0,88
bicycle,2.0,94
moped,27.0,94
bicycle,8.0,95
cargo_bicycle,2.0,95
moped,11.0,95
moped,16.0,96
moped,13.0,97
scooter,1.0,97
moped,2.0,98
bicycle,8.0,99
moped,3.0,99
bicycle,1.0,100
bicycle,7.0,101
moped,21.0,101
bicycle,2.0,102
moped,3.0,102
moped,38.0,103
bicycle,1.0,104
moped,3.0,104
moped,1.0,105
bicycle,3.0,106
cargo_bicycle,1.0,106
bicycle,4.0,107
moped,3.0,107
bicycle,2.0,108
cargo_bicycle,1.0,108
moped,2.0,108
moped,1.0,109
