0,1,Polygon
moped,7.0,0
moped,7.0,1
bicycle,2.0,2
moped,3.0,2
moped,7.0,3
moped,26.0,4
cargo_bicycle,6.0,5
moped,22.0,5
bicycle,6.0,6
cargo_bicycle,4.0,6
moped,21.0,6
moped,1.0,7
bicycle,19.0,8
moped,10.0,8
bicycle,4.0,9
moped,4.0,9
bicycle,5.0,10
cargo_bicycle,12.0,10
moped,12.0,10
cargo_bicycle,7.0,11
moped,5.0,11
cargo_bicycle,4.0,12
moped,8.0,12
moped,6.0,13
bicycle,8.0,14
moped,1.0,14
bicycle,21.0,15
cargo_bicycle,1.0,15
moped,9.0,15
bicycle,13.0,16
cargo_bicycle,1.0,16
moped,10.0,16
bicycle,15.0,17
moped,8.0,17
moped,8.0,18
moped,7.0,19
moped,6.0,20
cargo_bicycle,1.0,21
moped,16.0,21
bicycle,16.0,22
moped,4.0,22
moped,32.0,23
cargo_bicycle,2.0,24
moped,15.0,24
bicycle,2.0,25
moped,11.0,25
bicycle,6.0,26
moped,22.0,26
bicycle,41.0,27
cargo_bicycle,10.0,27
moped,23.0,27
bicycle,5.0,28
cargo_bicycle,3.0,28
moped,6.0,28
bicycle,14.0,29
cargo_bicycle,4.0,29
moped,1.0,29
bicycle,3.0,30
cargo_bicycle,4.0,30
moped,5.0,30
bicycle,3.0,31
cargo_bicycle,5.0,31
moped,7.0,31
bicycle,3.0,32
cargo_bicycle,1.0,32
moped,1.0,32
bicycle,7.0,33
cargo_bicycle,1.0,33
moped,5.0,33
bicycle,15.0,34
cargo_bicycle,6.0,34
moped,24.0,34
bicycle,14.0,36
moped,21.0,36
bicycle,15.0,37
cargo_bicycle,3.0,37
moped,7.0,37
bicycle,8.0,38
cargo_bicycle,7.0,38
moped,10.0,38
bicycle,3.0,39
cargo_bicycle,2.0,39
moped,1.0,39
bicycle,8.0,40
cargo_bicycle,2.0,40
moped,13.0,40
bicycle,47.0,41
moped,15.0,41
bicycle,22.0,42
moped,1.0,42
bicycle,3.0,43
moped,18.0,43
moped,18.0,44
moped,15.0,45
bicycle,20.0,46
moped,5.0,46
cargo_bicycle,2.0,47
moped,5.0,47
cargo_bicycle,1.0,48
moped,14.0,48
bicycle,5.0,50
moped,3.0,50
moped,2.0,54
bicycle,3.0,55
moped,20.0,55
moped,9.0,56
cargo_bicycle,1.0,58
moped,2.0,58
moped,3.0,59
bicycle,11.0,65
moped,8.0,65
bicycle,1.0,66
cargo_bicycle,1.0,66
moped,4.0,66
bicycle,11.0,67
moped,6.0,67
moped,3.0,68
bicycle,3.0,69
moped,11.0,69
bicycle,3.0,70
moped,2.0,70
moped,1.0,71
moped,3.0,72
moped,4.0,73
bicycle,9.0,74
cargo_bicycle,5.0,74
moped,5.0,74
moped,11.0,75
moped,1.0,76
moped,7.0,85
bicycle,4.0,86
cargo_bicycle,2.0,86
moped,4.0,86
moped,8.0,87
bicycle,12.0,88
moped,5.0,88
bicycle,3.0,94
moped,15.0,94
bicycle,5.0,95
cargo_bicycle,2.0,95
moped,6.0,95
moped,18.0,96
moped,9.0,97
scooter,1.0,97
bicycle,1.0,98
moped,3.0,98
bicycle,9.0,99
moped,23.0,99
bicycle,1.0,100
moped,6.0,100
bicycle,6.0,101
moped,12.0,101
bicycle,3.0,102
moped,13.0,102
moped,32.0,103
moped,4.0,104
moped,6.0,105
bicycle,2.0,106
cargo_bicycle,1.0,106
moped,7.0,106
bicycle,3.0,107
moped,7.0,107
bicycle,4.0,108
cargo_bicycle,1.0,108
moped,2.0,108
moped,5.0,109
