0,1,Polygon
moped,3.0,0
moped,2.0,1
moped,3.0,2
moped,5.0,3
moped,8.0,4
cargo_bicycle,4.0,5
moped,10.0,5
bicycle,6.0,6
cargo_bicycle,4.0,6
moped,8.0,6
moped,2.0,7
bicycle,7.0,8
moped,14.0,8
bicycle,9.0,9
moped,9.0,9
bicycle,6.0,10
cargo_bicycle,15.0,10
moped,12.0,10
cargo_bicycle,7.0,11
moped,10.0,11
cargo_bicycle,4.0,12
moped,18.0,12
moped,3.0,13
bicycle,6.0,14
moped,2.0,14
bicycle,26.0,15
cargo_bicycle,1.0,15
moped,14.0,15
bicycle,17.0,16
cargo_bicycle,1.0,16
moped,21.0,16
bicycle,8.0,17
moped,15.0,17
moped,14.0,18
moped,5.0,19
cargo_bicycle,1.0,20
moped,5.0,20
cargo_bicycle,2.0,21
moped,6.0,21
bicycle,7.0,22
moped,13.0,22
moped,11.0,23
cargo_bicycle,1.0,24
moped,4.0,24
moped,18.0,25
bicycle,11.0,26
moped,45.0,26
bicycle,33.0,27
cargo_bicycle,12.0,27
moped,29.0,27
bicycle,6.0,28
cargo_bicycle,3.0,28
moped,7.0,28
bicycle,15.0,29
cargo_bicycle,5.0,29
moped,6.0,29
cargo_bicycle,4.0,30
moped,7.0,30
bicycle,2.0,31
cargo_bicycle,3.0,31
moped,3.0,31
bicycle,3.0,32
cargo_bicycle,2.0,32
moped,2.0,32
bicycle,8.0,33
cargo_bicycle,3.0,33
moped,11.0,33
bicycle,19.0,34
cargo_bicycle,4.0,34
moped,31.0,34
bicycle,8.0,36
cargo_bicycle,1.0,36
moped,24.0,36
bicycle,12.0,37
cargo_bicycle,8.0,37
moped,7.0,37
bicycle,7.0,38
cargo_bicycle,6.0,38
moped,22.0,38
bicycle,3.0,39
cargo_bicycle,2.0,39
moped,3.0,39
bicycle,3.0,40
cargo_bicycle,2.0,40
moped,10.0,40
bicycle,9.0,41
moped,10.0,41
bicycle,4.0,42
moped,2.0,42
bicycle,11.0,43
moped,24.0,43
moped,8.0,44
moped,8.0,45
bicycle,9.0,46
moped,7.0,46
cargo_bicycle,3.0,47
moped,8.0,47
cargo_bicycle,2.0,48
moped,18.0,48
bicycle,5.0,50
cargo_bicycle,1.0,50
moped,4.0,50
moped,1.0,54
bicycle,6.0,55
moped,20.0,55
moped,8.0,56
cargo_bicycle,1.0,58
moped,6.0,58
moped,3.0,59
bicycle,18.0,65
moped,6.0,65
bicycle,1.0,66
moped,6.0,66
bicycle,19.0,67
moped,6.0,67
moped,1.0,68
bicycle,5.0,69
moped,11.0,69
bicycle,3.0,70
moped,8.0,70
moped,4.0,71
moped,3.0,72
bicycle,7.0,74
cargo_bicycle,4.0,74
moped,7.0,74
moped,9.0,75
moped,17.0,85
bicycle,8.0,86
cargo_bicycle,3.0,86
moped,8.0,86
moped,5.0,87
bicycle,6.0,88
moped,9.0,88
bicycle,2.0,94
bicycle,4.0,95
cargo_bicycle,2.0,95
moped,20.0,96
moped,2.0,97
scooter,1.0,97
bicycle,2.0,98
moped,2.0,98
bicycle,14.0,99
moped,22.0,99
bicycle,1.0,100
moped,11.0,100
bicycle,5.0,101
moped,17.0,101
moped,16.0,102
moped,33.0,103
moped,7.0,104
moped,9.0,105
bicycle,2.0,106
cargo_bicycle,1.0,106
moped,7.0,106
bicycle,2.0,107
moped,14.0,107
bicycle,4.0,108
cargo_bicycle,1.0,108
moped,8.0,108
moped,6.0,109
